"Id","Inc","Capital","Hours","Age","Employer","Education","Marital_Status","Occupation"
18129,"Low",0,26,64,"Private","Bach","Married","Trades"
18130,"High",1769,30,72,"Private","Bach","Never Married","Agricultural"
18131,"High",0,28,53,"Private","High School","Never Married","Trades"
18132,"Low",0,38,25,"Govt","Min","Married","Agricultural"
18133,"High",0,40,68,"Private","High School","Never Married","Management"
18134,"High",0,36,60,"Govt","High School","Married","Agricultural"
18135,"High",0,59,46,"Govt","Master","Married","Trades"
18136,"High",1421,42,38,"Private","Bach","Married","Admin"
18137,"High",3632,25,70,"Govt","Bach","Married","Admin"
18138,"Low",0,11,80,"Private","Bach","Married","Admin"
18139,"High",0,51,44,"Private","Bach","Married","Admin"
18140,"High",0,34,36,"Private","Bach","Married","Management"
18142,"Low",0,29,31,"Private","Min","Never Married","Management"
18143,"High",0,36,67,"Private","Min","Married","Admin"
18144,"Low",1391,17,53,"Private","Bach","Married","Trades"
18145,"High",0,39,54,"Private","High School","Divorced","Trades"
18146,"Low",0,29,29,"Self-Emp","High School","Divorced","Management"
18147,"High",0,53,49,"Govt","High School","Married","Admin"
18148,"High",0,29,63,"Private","Master","Never Married","Trades"
18150,"High",0,28,45,"Private","High School","Married","Trades"
18151,"High",0,30,44,"Private","High School","Never Married","Admin"
18152,"Low",0,3,82,"Private","Bach","Married","Specialist"
18153,"Low",0,26,45,"Private","Min","Married","Specialist"
18154,"High",0,49,31,"Private","Bach","Never Married","Management"
18155,"High",0,51,54,"Private","High School","Married","Specialist"
18156,"High",0,50,45,"Private","High School","Never Married","Specialist"
18157,"High",0,34,70,"Private","Master","Married","Trades"
18158,"High",0,40,47,"Private","Min","Married","Agricultural"
18160,"High",0,35,56,"Private","Master","Divorced","Specialist"
18161,"High",0,28,67,"Private","High School","Divorced","Specialist"
18162,"Low",0,27,67,"Private","Min","Married","Trades"
18163,"High",0,40,51,"Private","Min","Married","Management"
18164,"High",0,55,37,"Govt","High School","Never Married","Management"
18165,"High",0,41,35,"Govt","Bach","Never Married","Agricultural"
18166,"Low",0,5,83,"Private","Bach","Married","Trades"
18167,"High",0,53,31,"Private","Bach","Never Married","Trades"
18169,"High",0,40,50,"Private","Min","Married","Management"
18170,"Low",0,5,82,"Govt","Master","Married","Agricultural"
18171,"Low",0,17,53,"Private","High School","Divorced","Specialist"
18172,"Low",0,8,80,"Govt","Min","Widowed","Agricultural"
18173,"Low",0,24,73,"Private","Bach","Married","Management"
18174,"Low",0,18,74,"Private","Master","Married","Agricultural"
18176,"Low",0,26,19,"Self-Emp","Bach","Married","Management"
18177,"High",0,35,55,"Private","High School","Widowed","Trades"
18178,"High",0,33,50,"Private","Bach","Never Married","Trades"
18179,"High",0,54,36,"Private","Bach","Married","Trades"
18181,"High",2503,46,49,"Private","Min","Married","Specialist"
18182,"Low",0,12,74,"Private","Bach","Never Married","Agricultural"
18183,"High",0,25,57,"Govt","Bach","Married","Trades"
18184,"High",0,58,27,"Private","Min","Never Married","Trades"
18185,"High",0,41,38,"Private","Min","Never Married","Trades"
18186,"High",0,41,60,"Private","Min","Married","Admin"
18187,"Low",0,28,18,"Private","High School","Divorced","Admin"
18188,"Low",0,3,83,"Govt","Min","Married","Specialist"
18189,"High",0,38,60,"Private","Bach","Married","Management"
18190,"Low",0,10,76,"Govt","Min","Married","Trades"
18191,"Low",0,39,23,"Private","Min","Married","Agricultural"
18193,"Low",0,15,28,"Private","Min","Divorced","Trades"
18194,"Low",0,35,24,"Private","Min","Married","Management"
18195,"Low",0,21,67,"Private","Bach","Married","Admin"
18196,"High",0,50,55,"Private","High School","Divorced","Agricultural"
18197,"Low",0,11,51,"Private","Bach","Married","Trades"
18198,"Low",674,20,73,"Private","High School","Widowed","Agricultural"
18199,"Low",0,2,84,"Self-Emp","High School","Divorced","Trades"
18200,"Low",0,3,83,"Private","Min","Married","Specialist"
18201,"Low",0,32,21,"Self-Emp","High School","Never Married","Trades"
18202,"Low",0,27,34,"Private","High School","Divorced","Admin"
18203,"Low",2136,18,71,"Govt","Min","Married","Admin"
18205,"High",0,62,55,"Private","High School","Married","Trades"
18206,"Low",0,29,30,"Govt","High School","Married","Specialist"
18207,"Low",0,32,33,"Govt","Bach","Married","Agricultural"
18208,"High",0,86,24,"Private","Bach","Married","Admin"
18209,"Low",0,24,23,"Private","Min","Never Married","Management"
18210,"High",0,58,31,"Private","High School","Divorced","Trades"
18211,"Low",0,27,33,"Private","High School","Never Married","Management"
18212,"High",0,34,42,"Private","Bach","Never Married","Management"
18213,"Low",0,22,26,"Private","Bach","Never Married","Admin"
18214,"Low",0,24,28,"Self-Emp","Bach","Married","Management"
18215,"High",0,67,24,"Private","High School","Married","Trades"
18216,"High",0,35,55,"Private","Bach","Married","Agricultural"
18217,"High",0,37,54,"Private","Bach","Married","Management"
18218,"High",0,45,69,"Private","Bach","Married","Specialist"
18219,"High",0,44,32,"Private","Min","Married","Management"
18220,"Low",0,35,24,"Govt","Min","Married","Specialist"
18221,"Low",0,43,19,"Private","Bach","Never Married","Agricultural"
18222,"Low",0,27,18,"Private","Master","Never Married","Admin"
18223,"High",0,51,55,"Private","High School","Never Married","Trades"
18224,"High",0,66,26,"Private","High School","Divorced","Specialist"
18225,"High",0,47,44,"Private","Bach","Never Married","Agricultural"
18227,"High",0,37,68,"Private","Bach","Married","Management"
18228,"Low",0,38,22,"Private","High School","Never Married","Admin"
18229,"High",1252,45,42,"Private","Min","Divorced","Trades"
18230,"High",0,44,56,"Private","Bach","Married","Trades"
18231,"High",0,58,41,"Private","Bach","Never Married","Agricultural"
18232,"High",0,41,44,"Private","High School","Never Married","Management"
18234,"Low",0,26,43,"Private","High School","Never Married","Admin"
18235,"High",0,35,37,"Private","Bach","Married","Admin"
18236,"High",0,38,55,"Private","High School","Never Married","Specialist"
18237,"High",0,40,57,"Private","High School","Married","Trades"
18238,"High",0,41,46,"Private","Bach","Married","Agricultural"
18239,"High",0,47,54,"Private","High School","Married","Trades"
18240,"High",0,40,56,"Govt","High School","Never Married","Agricultural"
18241,"Low",0,4,83,"Private","Bach","Never Married","Admin"
18242,"Low",0,61,19,"Private","Bach","Never Married","Management"
18243,"Low",0,26,35,"Self-Emp","Min","Married","Agricultural"
18244,"Low",0,3,83,"Private","Bach","Divorced","Trades"
18245,"High",0,42,43,"Private","Bach","Married","Trades"
18246,"High",0,48,58,"Private","Bach","Never Married","Admin"
18247,"Low",0,25,71,"Govt","Min","Married","Agricultural"
18248,"High",0,31,62,"Govt","High School","Married","Management"
18249,"Low",0,21,19,"Private","Min","Married","Admin"
18251,"High",0,47,66,"Private","Bach","Widowed","Admin"
18252,"Low",0,22,67,"Private","Bach","Never Married","Management"
18253,"Low",0,29,25,"Govt","High School","Never Married","Trades"
18254,"High",0,39,55,"Private","Bach","Married","Admin"
18255,"High",0,41,54,"Private","Bach","Married","Specialist"
18256,"High",0,38,48,"Private","Bach","Married","Admin"
18257,"High",0,26,56,"Govt","High School","Married","Trades"
18258,"Low",0,28,70,"Private","Min","Divorced","Specialist"
18259,"High",0,41,36,"Private","High School","Never Married","Management"
18260,"Low",0,37,32,"Private","Bach","Married","Admin"
18261,"Low",0,35,32,"Private","Bach","Divorced","Admin"
18262,"High",0,55,52,"Private","Min","Never Married","Specialist"
18263,"Low",0,28,32,"Private","Bach","Married","Trades"
18264,"High",0,57,40,"Private","High School","Married","Management"
18266,"Low",0,30,23,"Private","High School","Divorced","Agricultural"
18267,"Low",0,20,21,"Self-Emp","Bach","Married","Specialist"
18268,"High",0,33,72,"Private","Bach","Divorced","Admin"
18269,"Low",0,43,28,"Private","Bach","Married","Management"
18270,"Low",0,25,71,"Self-Emp","Bach","Married","Trades"
18271,"Low",0,7,79,"Other","High School","Never Married","Trades"
18272,"High",0,49,41,"Private","Min","Divorced","Admin"
18274,"Low",0,25,19,"Self-Emp","Bach","Never Married","Agricultural"
18275,"High",0,73,23,"Private","High School","Married","Management"
18276,"High",460,33,63,"Private","High School","Divorced","Agricultural"
18277,"Low",0,2,84,"Private","Min","Divorced","Agricultural"
18278,"High",0,60,54,"Govt","Bach","Married","Specialist"
18279,"High",0,53,37,"Private","Bach","Never Married","Specialist"
18281,"High",0,53,25,"Private","Min","Divorced","Agricultural"
18282,"High",0,50,34,"Private","High School","Divorced","Admin"
18283,"High",2764,32,53,"Private","Bach","Divorced","Specialist"
18284,"High",4794,36,59,"Private","High School","Married","Specialist"
18285,"Low",0,24,54,"Govt","Min","Married","Agricultural"
18286,"High",2261,25,71,"Private","Bach","Divorced","Management"
18287,"Low",0,31,72,"Govt","Bach","Never Married","Trades"
18288,"Low",0,14,74,"Private","High School","Divorced","Agricultural"
18289,"High",0,37,36,"Private","Min","Divorced","Management"
18290,"Low",0,3,83,"Private","Min","Married","Management"
18291,"Low",0,27,41,"Self-Emp","Bach","Never Married","Trades"
18292,"High",0,69,52,"Private","Min","Married","Trades"
18293,"Low",2111,19,76,"Private","Min","Married","Agricultural"
18294,"High",5723,23,43,"Private","Bach","Married","Trades"
18296,"High",0,36,50,"Private","High School","Married","Management"
18297,"High",0,51,36,"Private","High School","Married","Trades"
18298,"Low",0,29,29,"Private","High School","Never Married","Management"
18299,"Low",0,47,26,"Private","Bach","Never Married","Admin"
18300,"Low",0,12,81,"Private","Bach","Married","Trades"
18301,"Low",0,23,28,"Self-Emp","High School","Married","Specialist"
18302,"Low",0,24,65,"Private","Master","Married","Management"
18303,"Low",0,4,80,"Private","Bach","Widowed","Management"
18304,"Low",0,8,78,"Self-Emp","Min","Married","Agricultural"
18305,"High",0,29,53,"Private","Bach","Married","Management"
18306,"Low",0,53,24,"Other","Bach","Married","Agricultural"
18307,"High",0,30,51,"Private","Bach","Never Married","Admin"
18308,"High",0,59,30,"Self-Emp","Master","Never Married","Agricultural"
18309,"High",0,32,62,"Govt","Min","Married","Management"
18310,"Low",0,15,78,"Private","High School","Married","Trades"
18311,"Low",0,44,19,"Private","Master","Married","Admin"
18312,"Low",0,33,28,"Self-Emp","High School","Married","Trades"
18313,"High",0,32,60,"Private","Master","Married","Trades"
18314,"Low",0,38,28,"Govt","Bach","Never Married","Specialist"
18315,"High",2611,45,55,"Private","High School","Married","Agricultural"
18316,"Low",0,41,23,"Private","High School","Never Married","Management"
18317,"High",1309,57,56,"Private","Min","Married","Management"
18318,"High",0,39,48,"Private","Bach","Never Married","Admin"
18319,"High",0,43,36,"Private","High School","Married","Trades"
18320,"High",0,38,37,"Private","Min","Never Married","Trades"
18321,"Low",0,18,30,"Private","Bach","Divorced","Trades"
18322,"Low",0,38,29,"Private","Min","Never Married","Management"
18323,"Low",0,5,79,"Other","Min","Never Married","Specialist"
18325,"Low",0,19,76,"Private","Bach","Divorced","Admin"
18327,"High",2236,57,35,"Private","Bach","Married","Management"
18328,"Low",0,45,21,"Private","Bach","Married","Agricultural"
18330,"High",0,40,66,"Private","Bach","Married","Agricultural"
18331,"High",0,36,62,"Private","High School","Married","Specialist"
18332,"Low",0,23,19,"Private","Min","Married","Trades"
18333,"High",0,47,49,"Govt","High School","Never Married","Admin"
18334,"High",2933,29,42,"Private","Bach","Married","Specialist"
18335,"Low",0,9,80,"Private","High School","Married","Agricultural"
18336,"High",0,35,57,"Private","High School","Divorced","Agricultural"
18337,"High",0,43,56,"Private","High School","Never Married","Management"
18338,"Low",0,12,75,"Private","Bach","Married","Management"
18339,"High",0,63,40,"Private","High School","Married","Admin"
18340,"High",0,42,38,"Private","Master","Married","Admin"
18341,"High",0,41,64,"Self-Emp","Bach","Divorced","Admin"
18342,"Low",0,24,64,"Private","Min","Married","Agricultural"
18344,"High",0,71,50,"Private","Min","Divorced","Management"
18345,"Low",0,25,24,"Govt","High School","Never Married","Admin"
18346,"High",0,64,58,"Private","Bach","Married","Trades"
18347,"Low",2294,34,19,"Private","High School","Never Married","Management"
18348,"Low",0,25,33,"Govt","Bach","Married","Specialist"
18349,"High",0,31,62,"Private","High School","Divorced","Agricultural"
18350,"Low",0,7,77,"Private","High School","Never Married","Management"
18351,"High",0,62,30,"Private","High School","Married","Specialist"
18352,"High",0,45,59,"Private","Min","Never Married","Specialist"
18354,"Low",0,12,79,"Govt","Min","Never Married","Trades"
18355,"Low",0,4,81,"Private","Min","Never Married","Management"
18356,"Low",0,20,63,"Private","Bach","Married","Specialist"
18357,"Low",0,9,79,"Private","High School","Divorced","Admin"
18358,"Low",0,11,78,"Private","High School","Married","Trades"
18359,"Low",0,24,68,"Govt","Min","Married","Specialist"
18360,"High",0,29,47,"Private","Min","Married","Admin"
18361,"High",0,46,47,"Private","High School","Married","Agricultural"
18362,"Low",0,3,82,"Private","Bach","Never Married","Agricultural"
18364,"Low",0,19,68,"Private","Bach","Never Married","Admin"
18365,"High",0,31,69,"Private","Bach","Never Married","Agricultural"
18366,"High",0,36,60,"Private","Bach","Married","Trades"
18367,"High",0,34,52,"Private","High School","Married","Agricultural"
18368,"High",0,35,64,"Private","High School","Never Married","Agricultural"
18370,"Low",0,20,76,"Self-Emp","Bach","Married","Specialist"
18372,"Low",0,14,77,"Self-Emp","High School","Married","Management"
18373,"High",0,38,54,"Private","Min","Married","Specialist"
18374,"High",0,60,25,"Private","High School","Widowed","Management"
18375,"Low",0,49,18,"Self-Emp","Bach","Divorced","Admin"
18378,"High",0,57,49,"Private","Bach","Married","Management"
18379,"Low",341,24,74,"Private","Bach","Divorced","Agricultural"
18381,"Low",0,33,32,"Govt","Bach","Never Married","Specialist"
18382,"High",0,50,26,"Private","High School","Never Married","Specialist"
18383,"High",0,33,67,"Private","High School","Divorced","Management"
18385,"High",0,38,47,"Private","High School","Never Married","Trades"
18386,"Low",0,33,19,"Private","High School","Married","Admin"
18387,"High",0,44,64,"Private","Min","Never Married","Admin"
18388,"High",0,50,52,"Private","High School","Married","Admin"
18389,"High",0,32,55,"Private","Bach","Divorced","Admin"
18390,"Low",0,9,77,"Govt","Bach","Never Married","Agricultural"
18391,"Low",0,42,22,"Self-Emp","High School","Never Married","Management"
18392,"High",0,40,38,"Private","Bach","Never Married","Management"
18393,"Low",0,18,65,"Private","Bach","Married","Specialist"
18395,"High",0,27,63,"Private","High School","Married","Admin"
18397,"Low",0,54,21,"Govt","Min","Married","Trades"
18398,"High",0,28,45,"Private","Bach","Married","Management"
18399,"Low",0,23,19,"Self-Emp","Bach","Never Married","Specialist"
18400,"Low",0,0,85,"Private","Bach","Never Married","Agricultural"
18401,"High",0,40,59,"Private","Bach","Never Married","Trades"
18402,"High",0,50,38,"Private","High School","Married","Trades"
18403,"High",3466,36,26,"Private","Min","Divorced","Trades"
